"Time","Amount","Legend","DrugMass","NormalizedAmount"
0,0,"Raltegravir - Lumen",22.501424902732,0
0.05,4.49888645473086,"Raltegravir - Lumen",22.501424902732,0.19993784723316
0.1,4.48705133947129,"Raltegravir - Lumen",22.501424902732,0.199411875419788
0.15,4.29939508347161,"Raltegravir - Lumen",22.501424902732,0.191072125523464
0.2,4.00466637829156,"Raltegravir - Lumen",22.501424902732,0.177973901457474
0.25,3.64687106123451,"Raltegravir - Lumen",22.501424902732,0.162072894361091
0.3,3.26065733455659,"Raltegravir - Lumen",22.501424902732,0.14490892681915
0.35,2.87243810932178,"Raltegravir - Lumen",22.501424902732,0.127655831652378
0.4,2.50095324686222,"Raltegravir - Lumen",22.501424902732,0.111146438844349
0.45,2.15819957408745,"Raltegravir - Lumen",22.501424902732,0.0959139069377518
0.5,1.85065668569726,"Raltegravir - Lumen",22.501424902732,0.0822461996827837
0.55,1.58062724614532,"Raltegravir - Lumen",22.501424902732,0.0702456512411094
0.6,1.34750336366301,"Raltegravir - Lumen",22.501424902732,0.0598852459116667
0.65,1.14885179055985,"Raltegravir - Lumen",22.501424902732,0.0510568462008986
0.7,0.981255664154231,"Raltegravir - Lumen",22.501424902732,0.0436086011617466
0.75,0.840900127981922,"Raltegravir - Lumen",22.501424902732,0.0373709723547252
0.8,0.723971602925583,"Raltegravir - Lumen",22.501424902732,0.0321744781077257
0.85,0.626901065900675,"Raltegravir - Lumen",22.501424902732,0.0278605052173634
0.9,0.546481804129472,"Raltegravir - Lumen",22.501424902732,0.0242865421408545
0.95,0.479913869927789,"Raltegravir - Lumen",22.501424902732,0.0213281546391989
1,0.424801880977953,"Raltegravir - Lumen",22.501424902732,0.0188788880177262
1.05,0.379128818681247,"Raltegravir - Lumen",22.501424902732,0.0168491026821691
1.1,0.341213101262593,"Raltegravir - Lumen",22.501424902732,0.0151640663974647
1.15,0.309663290998564,"Raltegravir - Lumen",22.501424902732,0.0137619414031405
1.2,0.283334746449191,"Raltegravir - Lumen",22.501424902732,0.0125918579678388
1.25,0.261289482911227,"Raltegravir - Lumen",22.501424902732,0.0116121305224321
1.3,0.242760566611095,"Raltegravir - Lumen",22.501424902732,0.0107886752799206
1.35,0.227121683171079,"Raltegravir - Lumen",22.501424902732,0.0100936578084663
1.4,0.213861919493547,"Raltegravir - Lumen",22.501424902732,0.00950437229722199
1.45,0.202564389711394,"Raltegravir - Lumen",22.501424902732,0.0090022916587296
1.5,0.192889022590617,"Raltegravir - Lumen",22.501424902732,0.00857230257303382
1.55,0.184557708919572,"Raltegravir - Lumen",22.501424902732,0.00820204541345131
1.6,0.177342965158486,"Raltegravir - Lumen",22.501424902732,0.00788141044067632
1.65,0.171057833153661,"Raltegravir - Lumen",22.501424902732,0.00760208892961673
1.7,0.165549496019526,"Raltegravir - Lumen",22.501424902732,0.00735728944878626
1.75,0.160692403854597,"Raltegravir - Lumen",22.501424902732,0.00714143235591657
1.8,0.156383362390251,"Raltegravir - Lumen",22.501424902732,0.00694993152950345
1.85,0.152537003481619,"Raltegravir - Lumen",22.501424902732,0.00677899307003883
1.9,0.149082700033141,"Raltegravir - Lumen",22.501424902732,0.00662547819427383
1.95,0.145961895479147,"Raltegravir - Lumen",22.501424902732,0.00648678455298291
2,0.143126035641835,"Raltegravir - Lumen",22.501424902732,0.00636075431936124
2.25,0.132018659466411,"Raltegravir - Lumen",22.501424902732,0.00586712441710222
2.5,0.124105830178323,"Raltegravir - Lumen",22.501424902732,0.00551546538562785
2.75,0.117996748623625,"Raltegravir - Lumen",22.501424902732,0.00524396784353415
3,0.113049791306196,"Raltegravir - Lumen",22.501424902732,0.00502411699680717
3.25,0.108937889308663,"Raltegravir - Lumen",22.501424902732,0.00484137736963657
3.5,0.105475042076137,"Raltegravir - Lumen",22.501424902732,0.00468748279418209
3.75,0.102542105590146,"Raltegravir - Lumen",22.501424902732,0.0045571383160582
4,0.100054516067303,"Raltegravir - Lumen",22.501424902732,0.00444658578289212
4.25,0.0979469815205221,"Raltegravir - Lumen",22.501424902732,0.00435292351235188
4.5,0.0961661349077758,"Raltegravir - Lumen",22.501424902732,0.00427377978610146
4.75,0.0946662400872356,"Raltegravir - Lumen",22.501424902732,0.00420712201544809
5,0.0934069163488402,"Raltegravir - Lumen",22.501424902732,0.00415115561581611
5.25,0.0923522193959343,"Raltegravir - Lumen",22.501424902732,0.00410428316407294
5.5,0.091469757373261,"Raltegravir - Lumen",22.501424902732,0.00406506511337224
5.75,0.0907300556530117,"Raltegravir - Lumen",22.501424902732,0.00403219156321056
6,0.0901063662849992,"Raltegravir - Lumen",22.501424902732,0.00400447379108241
6.25,0.0895745383504618,"Raltegravir - Lumen",22.501424902732,0.00398083849079203
6.5,0.0891128172702338,"Raltegravir - Lumen",22.501424902732,0.00396031885338134
6.75,0.0887017059110349,"Raltegravir - Lumen",22.501424902732,0.00394204839446702
7,0.0883238943112019,"Raltegravir - Lumen",22.501424902732,0.00392525783113754
7.25,0.0879641357632863,"Raltegravir - Lumen",22.501424902732,0.00390926957486174
7.5,0.0876091372516612,"Raltegravir - Lumen",22.501424902732,0.00389349286235754
7.75,0.0872474493599498,"Raltegravir - Lumen",22.501424902732,0.00387741886289862
8,0.0868693408859826,"Raltegravir - Lumen",22.501424902732,0.00386061510599871
8.25,0.0864666901903206,"Raltegravir - Lumen",22.501424902732,0.00384272065276286
8.5,0.0860328438523936,"Raltegravir - Lumen",22.501424902732,0.00382343981433585
8.75,0.085562517079353,"Raltegravir - Lumen",22.501424902732,0.00380253772590929
9,0.0850516542760147,"Raltegravir - Lumen",22.501424902732,0.00377983415022256
9.25,0.0844973020549133,"Raltegravir - Lumen",22.501424902732,0.0037551978339227
9.5,0.0838975116952128,"Raltegravir - Lumen",22.501424902732,0.00372854217267932
9.75,0.0832512223495598,"Raltegravir - Lumen",22.501424902732,0.00369982002070687
10,0.0825581298910194,"Raltegravir - Lumen",22.501424902732,0.00366901786210862
10.25,0.0818186268684329,"Raltegravir - Lumen",22.501424902732,0.00363615314239495
10.5,0.0810336666280733,"Raltegravir - Lumen",22.501424902732,0.00360126822982818
10.75,0.0802047025320078,"Raltegravir - Lumen",22.501424902732,0.00356442771418756
11,0.0793335904996013,"Raltegravir - Lumen",22.501424902732,0.0035257140755548
11.25,0.0784225238617005,"Raltegravir - Lumen",22.501424902732,0.00348522478912786
11.5,0.0774739629707781,"Raltegravir - Lumen",22.501424902732,0.00344306919698102
11.75,0.0764905695116731,"Raltegravir - Lumen",22.501424902732,0.00339936558872706
12,0.0754751568153491,"Raltegravir - Lumen",22.501424902732,0.00335423899337972
0,0,"Raltegravir - Plasma",22.501424902732,0
0.05,0.036287797363581,"Raltegravir - Plasma",22.501424902732,0.00161268886394724
0.1,0.166146800317402,"Raltegravir - Plasma",22.501424902732,0.00738383462538984
0.15,0.375906266173811,"Raltegravir - Plasma",22.501424902732,0.016705887195978
0.2,0.649873767700136,"Raltegravir - Plasma",22.501424902732,0.0288814495308354
0.25,0.965509341975644,"Raltegravir - Plasma",22.501424902732,0.042908808937625
0.3,1.29979111777915,"Raltegravir - Plasma",22.501424902732,0.0577648359336275
0.35,1.63339254262693,"Raltegravir - Plasma",22.501424902732,0.072590627024185
0.4,1.95200827341548,"Raltegravir - Plasma",22.501424902732,0.0867504294440696
0.45,2.24626861729673,"Raltegravir - Plasma",22.501424902732,0.0998278387705129
0.5,2.51105071348123,"Raltegravir - Plasma",22.501424902732,0.111595186719769
0.55,2.7445412296618,"Raltegravir - Plasma",22.501424902732,0.121971885848375
0.6,2.9472711239407,"Raltegravir - Plasma",22.501424902732,0.130981532799857
0.65,3.12125903616636,"Raltegravir - Plasma",22.501424902732,0.138713839219462
0.7,3.26933417162087,"Raltegravir - Plasma",22.501424902732,0.145294539601531
0.75,3.39464759803241,"Raltegravir - Plasma",22.501424902732,0.150863672532145
0.8,3.50035513829961,"Raltegravir - Plasma",22.501424902732,0.15556148792491
0.85,3.58941028017322,"Raltegravir - Plasma",22.501424902732,0.159519243589655
0.9,3.66446532569395,"Raltegravir - Plasma",22.501424902732,0.16285481215232
0.95,3.72783738932872,"Raltegravir - Plasma",22.501424902732,0.165671169956713
1,3.78150838513843,"Raltegravir - Plasma",22.501424902732,0.16805639649422
1.05,3.82714862486783,"Raltegravir - Plasma",22.501424902732,0.170084723141385
1.1,3.86615122241325,"Raltegravir - Plasma",22.501424902732,0.171818062150537
1.15,3.89967043762468,"Raltegravir - Plasma",22.501424902732,0.173307710710854
1.2,3.92865688025333,"Raltegravir - Plasma",22.501424902732,0.174595915469173
1.25,3.95389104213358,"Raltegravir - Plasma",22.501424902732,0.175717362754815
1.3,3.97601277154707,"Raltegravir - Plasma",22.501424902732,0.176700488468369
1.35,3.99554645656075,"Raltegravir - Plasma",22.501424902732,0.177568597270284
1.4,4.01292097796296,"Raltegravir - Plasma",22.501424902732,0.178340749321868
1.45,4.02848776864088,"Raltegravir - Plasma",22.501424902732,0.179032562873464
1.5,4.04253506546895,"Raltegravir - Plasma",22.501424902732,0.179656847641597
1.55,4.05529955171631,"Raltegravir - Plasma",22.501424902732,0.180224122216542
1.6,4.0669765607565,"Raltegravir - Plasma",22.501424902732,0.180743067531813
1.65,4.07772770478182,"Raltegravir - Plasma",22.501424902732,0.181220865896663
1.7,4.08768559232257,"Raltegravir - Plasma",22.501424902732,0.181663410650331
1.75,4.09696097673734,"Raltegravir - Plasma",22.501424902732,0.182075623852599
1.8,4.10564512190454,"Raltegravir - Plasma",22.501424902732,0.182461561418987
1.85,4.1138145657419,"Raltegravir - Plasma",22.501424902732,0.182824624819312
1.9,4.12153348750571,"Raltegravir - Plasma",22.501424902732,0.183167666284338
1.95,4.12885608566907,"Raltegravir - Plasma",22.501424902732,0.183493094482553
2,4.13582752581452,"Raltegravir - Plasma",22.501424902732,0.183802916646064
2.25,4.16657802499202,"Raltegravir - Plasma",22.501424902732,0.185169518952826
2.5,4.19244605067508,"Raltegravir - Plasma",22.501424902732,0.186319136179063
2.75,4.21499043071994,"Raltegravir - Plasma",22.501424902732,0.187321045175596
3,4.23505392655296,"Raltegravir - Plasma",22.501424902732,0.188212699633914
3.25,4.25314828117815,"Raltegravir - Plasma",22.501424902732,0.189016842247255
3.5,4.26961730007696,"Raltegravir - Plasma",22.501424902732,0.189748752291619
3.75,4.28471008350399,"Raltegravir - Plasma",22.501424902732,0.190419500188354
4,4.29861765532794,"Raltegravir - Plasma",22.501424902732,0.191037575349552
4.25,4.31149342484012,"Raltegravir - Plasma",22.501424902732,0.191609795534178
4.5,4.32346461043308,"Raltegravir - Plasma",22.501424902732,0.192141814534961
4.75,4.33463794894084,"Raltegravir - Plasma",22.501424902732,0.192638375910788
5,4.3451044568606,"Raltegravir - Plasma",22.501424902732,0.19310352458315
5.25,4.35494371847642,"Raltegravir - Plasma",22.501424902732,0.193540797407353
5.5,4.36422531304602,"Raltegravir - Plasma",22.501424902732,0.193953286599025
5.75,4.37301024285763,"Raltegravir - Plasma",22.501424902732,0.194343703199289
6,4.38135331633419,"Raltegravir - Plasma",22.501424902732,0.194714482983797
6.25,4.38930171665335,"Raltegravir - Plasma",22.501424902732,0.195067722849873
6.5,4.39689929235233,"Raltegravir - Plasma",22.501424902732,0.195405371497984
6.75,4.40418321890806,"Raltegravir - Plasma",22.501424902732,0.195729081066921
7,4.41118781307651,"Raltegravir - Plasma",22.501424902732,0.196040376649255
7.25,4.41794310202839,"Raltegravir - Plasma",22.501424902732,0.196340592701398
7.5,4.42447529989365,"Raltegravir - Plasma",22.501424902732,0.196630894222012
7.75,4.43080823806965,"Raltegravir - Plasma",22.501424902732,0.196912340317243
8,4.43696288821369,"Raltegravir - Plasma",22.501424902732,0.197185863001724
8.25,4.44295688525399,"Raltegravir - Plasma",22.501424902732,0.19745224600041
