"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
2,72,5.560163
2,75,5.403249
2,78,5.24527
2,81,5.087702
2,84,4.931701
2,87,4.77816
2,90,4.627768
2,93,4.481037
2,96,4.338338
2,99,4.199924
2,102,4.065952
2,105,3.93651
2,108,3.811625
2,111,3.691275
2,114,3.575406
2,117,3.46393
2,120,3.356743
2,135,2.880526
2,150,2.490676
2,165,2.16951
2,180,1.902534
2,195,1.678593
2,210,1.489119
2,225,1.327557
2,240,1.188869
2,255,1.069142
2,270,0.9652923
2,285,0.8748521
2,300,0.795818
2,315,0.7265417
2,330,0.6656544
2,345,0.6120058
2,360,0.5646204
2,375,0.5226697
2,390,0.4854451
2,405,0.4523371
2,420,0.4228194
2,435,0.3964367
2,450,0.3727953
2,465,0.3515539
2,480,0.3324156
2,495,0.3151216
2,510,0.2994463
2,525,0.2851931
2,540,0.2721909
2,555,0.2602902
2,570,0.2493606
2,585,0.2392884
2,600,0.2299743
2,615,0.2213316
2,630,0.2132851
2,645,0.2057687
2,660,0.1987252
2,675,0.1921046
2,690,0.1858633
2,705,0.1799634
2,720,0.1743718
2,735,0.1690597
2,750,0.1640019
2,765,0.1591765
2,780,0.1545643
2,795,0.1501487
2,810,0.1459148
2,825,0.1418499
2,840,0.1379426
2,855,0.1341828
2,870,0.1305617
2,885,0.1270713
2,900,0.1237047
2,915,0.1204555
2,930,0.117318
2,945,0.1142869
2,960,0.1113575
2,975,0.1085256
2,990,0.1057869
2,1005,0.1031379
2,1020,0.100575
2,1035,0.09809488
2,1050,0.0956945
2,1065,0.09337092
2,1080,0.09112132
2,1095,0.08894304
2,1110,0.08683352
2,1125,0.0847903
2,1140,0.08281103
2,1155,0.0808934
2,1170,0.07903523
2,1185,0.07723438
2,1200,0.07548881
2,1215,0.07379652
2,1230,0.07215558
2,1245,0.07056414
2,1260,0.06902038
2,1275,0.06752257
2,1290,0.06606902
2,1305,0.06465811
2,1320,0.06328823
2,1335,0.0619579
2,1350,0.06066563
2,1365,0.05941
2,1380,0.05818966
2,1395,0.05700328
2,1410,0.0558496
2,1425,0.05472739
2,1440,0.05363549
3,0,0
3,3,0.04941339
3,6,0.5218793
3,9,1.543295
3,12,2.948256
3,15,4.470677
3,18,5.873773
3,21,7.009484
3,24,7.821495
3,27,8.321728
3,30,8.559598
3,33,8.596678
3,36,8.491323
3,39,8.291725
3,42,8.034421
3,45,7.745507
3,48,7.442767
3,51,7.137896
3,54,6.838283
3,57,6.548381
3,60,6.270708
3,63,6.006514
3,66,5.756237
3,69,5.519809
3,72,5.296848
3,75,5.086782
3,78,4.888936
3,81,4.70259
3,84,4.527013
3,87,4.361485
3,90,4.20531
3,93,4.057828
3,96,3.918418
3,99,3.7865
3,102,3.661536
3,105,3.543026
3,108,3.430509
3,111,3.323561
3,114,3.221795
3,117,3.124852
3,120,3.032406
3,135,2.627948
3,150,2.300045
3,165,2.029288
3,180,1.802612
3,195,1.61071
3,210,1.447057
3,225,1.306867
3,240,1.186375
3,255,1.082572
3,270,0.9929753
3,285,0.9155196
3,300,0.8484344
3,315,0.7898609
3,330,0.7384307
3,345,0.6931025
3,360,0.6529708
3,375,0.6172575
3,390,0.5852956
3,405,0.5565163
3,420,0.5304033
3,435,0.5057719
3,450,0.4822811
