"Time","Amount","NormalizedAmount","Legend"
0,0,0,"Raltegravir - BloodCells"
0.05,0.00508762213371094,1.13051110223096e-06,"Raltegravir - BloodCells"
0.1,0.0446656613359081,9.92507397397867e-06,"Raltegravir - BloodCells"
0.15,0.13767423191067,3.05923363755409e-05,"Raltegravir - BloodCells"
0.2,0.287836860584888,6.39596962923759e-05,"Raltegravir - BloodCells"
0.25,0.48874694561359,0.000108603554602947,"Raltegravir - BloodCells"
0.3,0.727330589318654,0.000161618784690908,"Raltegravir - BloodCells"
0.35,0.988022077230268,0.000219546557940495,"Raltegravir - BloodCells"
0.4,1.25600896623458,0.000279095428770398,"Raltegravir - BloodCells"
0.45,1.51906011040243,0.00033754753687132,"Raltegravir - BloodCells"
0.5,1.76815146461538,0.000392897665871974,"Raltegravir - BloodCells"
0.55,1.9974405486897,0.000443847569059323,"Raltegravir - BloodCells"
0.6,2.20386797452165,0.000489717425462704,"Raltegravir - BloodCells"
0.65,2.38654688621669,0.000530310168474471,"Raltegravir - BloodCells"
0.7,2.5460869892953,0.000565761279630378,"Raltegravir - BloodCells"
0.75,2.6840661315611,0.000596421369571848,"Raltegravir - BloodCells"
0.8,2.80257519393424,0.000622755049080019,"Raltegravir - BloodCells"
0.85,2.90391079313427,0.000645272645107398,"Raltegravir - BloodCells"
0.9,2.99036834809575,0.000664484218448912,"Raltegravir - BloodCells"
0.95,3.06410714311138,0.000680869579672564,"Raltegravir - BloodCells"
1,3.12707570761928,0.000694861707900022,"Raltegravir - BloodCells"
1.05,3.18098630700004,0.000706841082453811,"Raltegravir - BloodCells"
1.1,3.22731589613686,0.000717135894746163,"Raltegravir - BloodCells"
1.15,3.26731803973809,0.000726024697071827,"Raltegravir - BloodCells"
1.2,3.30204937581628,0.00073374228300879,"Raltegravir - BloodCells"
1.25,3.33238868817152,0.000740483925479521,"Raltegravir - BloodCells"
1.3,3.35906241576847,0.000746411045142442,"Raltegravir - BloodCells"
1.35,3.38267087997457,0.000751657038298022,"Raltegravir - BloodCells"
1.4,3.40371021419258,0.000756332149831837,"Raltegravir - BloodCells"
1.45,3.42259144004062,0.000760527712097263,"Raltegravir - BloodCells"
1.5,3.43965644047363,0.000764319694273231,"Raltegravir - BloodCells"
1.55,3.45518463446729,0.000767770185533404,"Raltegravir - BloodCells"
1.6,3.46940585072587,0.000770930255688972,"Raltegravir - BloodCells"
1.65,3.48251034173455,0.000773842180392702,"Raltegravir - BloodCells"
1.7,3.49465522090242,0.000776540871524569,"Raltegravir - BloodCells"
1.75,3.5059720918503,0.000779055572481685,"Raltegravir - BloodCells"
1.8,3.51656990903129,0.00078141049383151,"Raltegravir - BloodCells"
1.85,3.52653998425063,0.000783625925801361,"Raltegravir - BloodCells"
1.9,3.53595908615975,0.00078571892701125,"Raltegravir - BloodCells"
1.95,3.54489182441817,0.000787703854254087,"Raltegravir - BloodCells"
2,3.55339327226849,0.000789592945253227,"Raltegravir - BloodCells"
2.25,3.5908261073817,0.000797910826292988,"Raltegravir - BloodCells"
2.5,3.62218962247286,0.000804880054958892,"Raltegravir - BloodCells"
2.75,3.64941997072579,0.000810930860268032,"Raltegravir - BloodCells"
3,3.67356235759301,0.000816295495390382,"Raltegravir - BloodCells"
3.25,3.69526002509817,0.000821116893946019,"Raltegravir - BloodCells"
3.5,3.71495094127634,0.000825492376001774,"Raltegravir - BloodCells"
3.75,3.73294909926129,0.000829491713391019,"Raltegravir - BloodCells"
4,3.74949911356022,0.000833169261450856,"Raltegravir - BloodCells"
4.25,3.76479362429522,0.000836567826386436,"Raltegravir - BloodCells"
4.5,3.77899308556736,0.000839723062406714,"Raltegravir - BloodCells"
4.75,3.79223124895353,0.000842664690202154,"Raltegravir - BloodCells"
5,3.80462326964385,0.000845418298194511,"Raltegravir - BloodCells"
5.25,3.81626880582152,0.000848006031244308,"Raltegravir - BloodCells"
5.5,3.82725464122171,0.00085044717340479,"Raltegravir - BloodCells"
5.75,3.83765754605271,0.000852758783641913,"Raltegravir - BloodCells"
6,3.84754523073894,0.000854955907763824,"Raltegravir - BloodCells"
6.25,3.8569780148035,0.000857051949260158,"Raltegravir - BloodCells"
6.5,3.86600882683771,0.000859058669295278,"Raltegravir - BloodCells"
6.75,3.87468535027438,0.000860986663516571,"Raltegravir - BloodCells"
7,3.88304954653691,0.000862845256094305,"Raltegravir - BloodCells"
7.25,3.89113837029587,0.000864642658657461,"Raltegravir - BloodCells"
7.5,3.89898519997302,0.000866386288163384,"Raltegravir - BloodCells"
7.75,3.90661840722288,0.000868082449024942,"Raltegravir - BloodCells"
8,3.91406326427728,0.000869736756938015,"Raltegravir - BloodCells"
8.25,3.92134218236527,0.00087135419186035,"Raltegravir - BloodCells"
8.5,3.92847399645512,0.0008729389390754,"Raltegravir - BloodCells"
8.75,3.9354756341808,0.000874494760041392,"Raltegravir - BloodCells"
9,3.94236092374737,0.000876024727498195,"Raltegravir - BloodCells"
9.25,3.94914226285878,0.000877531596316664,"Raltegravir - BloodCells"
9.5,3.95582966504405,0.000879017591584558,"Raltegravir - BloodCells"
9.75,3.96243171332948,0.000880484620520274,"Raltegravir - BloodCells"
10,3.96895532181972,0.000881934219494216,"Raltegravir - BloodCells"
10.25,3.97540645095157,0.000883367712964014,"Raltegravir - BloodCells"
10.5,3.98178939223781,0.000884786054538787,"Raltegravir - BloodCells"
10.75,3.98810772194078,0.000886190038893174,"Raltegravir - BloodCells"
11,3.99436406265326,0.000887580248788665,"Raltegravir - BloodCells"
