"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,0,0
0,3,0.0496172
0,6,0.6307097
0,9,1.985473
0,12,4.018778
0,15,6.526516
0,18,9.25335
0,21,11.95929
0,24,14.45751
0,27,16.62457
0,30,18.39549
0,33,19.75244
0,36,20.71163
0,39,21.31099
0,42,21.59978
0,45,21.63071
0,48,21.45482
0,51,21.11857
0,54,20.66219
0,57,20.11929
0,60,19.51743
0,63,18.87862
0,66,18.22005
0,69,17.55495
0,72,16.89332
0,75,16.2425
0,78,15.60781
0,81,14.99292
0,84,14.40025
0,87,13.83125
0,90,13.28663
0,93,12.76658
0,96,12.27086
0,99,11.79894
0,102,11.35011
0,105,10.92348
0,108,10.5181
0,111,10.13297
0,114,9.767065
0,117,9.419365
0,120,9.088869
0,135,7.661816
0,150,6.53694
0,165,5.635582
0,180,4.901656
0,195,4.2954
0,210,3.788709
0,225,3.361125
0,240,2.997391
0,255,2.685862
0,270,2.41733
0,285,2.184624
0,300,1.98204
0,315,1.804933
0,330,1.64951
0,345,1.512633
0,360,1.391682
0,375,1.28446
0,390,1.189124
0,405,1.10411
0,420,1.028087
0,435,0.9599185
0,450,0.8986342
0,465,0.8433998
0,480,0.7934932
0,495,0.7482904
0,510,0.7072496
0,525,0.6697656
0,540,0.6353056
0,555,0.6035897
0,570,0.5743577
0,585,0.5473701
0,600,0.5224098
0,615,0.4992812
0,630,0.4778093
0,645,0.4578375
0,660,0.4392258
0,675,0.4218484
0,690,0.4055933
0,705,0.3903598
0,720,0.3760579
0,735,0.3626065
0,750,0.3499331
0,765,0.3379725
0,780,0.3266659
0,795,0.3159605
0,810,0.3058085
0,825,0.2961668
0,840,0.2869967
0,855,0.278263
0,870,0.269934
0,885,0.2619808
0,900,0.2543774
0,915,0.2471
0,930,0.2401272
0,945,0.2334393
0,960,0.2270185
0,975,0.2208485
0,990,0.2149145
0,1005,0.2092029
0,1020,0.2037012
0,1035,0.1983978
0,1050,0.1932825
0,1065,0.1883453
0,1080,0.1835774
0,1095,0.1789706
0,1110,0.1745171
0,1125,0.1702098
0,1140,0.1660421
0,1155,0.1620079
0,1170,0.1581014
0,1185,0.1543171
0,1200,0.15065
0,1215,0.1470953
0,1230,0.1436486
0,1245,0.1403057
0,1260,0.1370624
0,1275,0.1339151
0,1290,0.13086
0,1305,0.1278939
0,1320,0.1250135
0,1335,0.1222156
0,1350,0.1194973
0,1365,0.1168558
0,1380,0.1142884
0,1395,0.1117924
0,1410,0.1093654
0,1425,0.1070051
0,1440,0.1047091
0,1455,0.1024753
0,1470,0.1003015
0,1485,0.09818576
0,1500,0.09612609
0,1515,0.09412061
0,1530,0.09216754
0,1545,0.09026513
0,1560,0.08841172
0,1575,0.08660569
0,1590,0.0848455
0,1605,0.08312964
0,1620,0.0814567
0,1635,0.07982527
0,1650,0.07823401
0,1665,0.07668165
0,1680,0.07516695
0,1695,0.0736887
0,1710,0.07224576
0,1725,0.07083702
0,1740,0.06946141
0,1755,0.0681179
0,1770,0.0668055
0,1785,0.06552326
0,1800,0.06427025
0,1815,0.06304559
0,1830,0.06184843
0,1845,0.06067793
0,1860,0.05953332
0,1875,0.05841383
0,1890,0.05731872
0,1905,0.0562473
0,1920,0.05519886
0,1935,0.05417277
0,1950,0.05316838
0,1965,0.05218509
0,1980,0.05122231
0,1995,0.05027948
0,2010,0.04935605
0,2025,0.0484515
0,2040,0.04756532
0,2055,0.04669702
0,2070,0.04584614
0,2085,0.04501222
0,2100,0.04419482
0,2115,0.04339353
0,2130,0.04260793
0,2145,0.04183764
0,2160,0.04108227
0,2175,0.04034147
0,2190,0.03961487
0,2205,0.03890214
0,2220,0.03820295
0,2235,0.03751698
0,2250,0.03684393
0,2265,0.03618348
0,2280,0.03553537
0,2295,0.03489931
0,2310,0.03427503
0,2325,0.03366227
0,2340,0.03306077
0,2355,0.03247031
0,2370,0.03189063
0,2385,0.03132151
0,2400,0.03076272
0,2415,0.03021406
0,2430,0.0296753
0,2445,0.02914625
0,2460,0.02862672
0,2475,0.02811649
0,2490,0.0276154
0,2505,0.02712326
0,2520,0.02663989
0,2535,0.02616513
0,2550,0.02569879
0,2565,0.02524073
0,2580,0.02479079
0,2595,0.0243488
0,2610,0.02391462
0,2625,0.02348811
0,2640,0.02306911
0,2655,0.02265749
0,2670,0.02225312
0,2685,0.02185586
0,2700,0.02146558
0,2715,0.02108216
0,2730,0.02070546
0,2745,0.02033538
0,2760,0.01997179
0,2775,0.01961457
0,2790,0.01926361
0,2805,0.01891881
0,2820,0.01858005
0,2835,0.01824722
0,2850,0.01792023
0,2865,0.01759897
0,2880,0.01728334
0,2895,0.01697324
0,2910,0.01666857
0,2925,0.01636926
0,2940,0.01607519
0,2955,0.01578628
0,2970,0.01550245
0,2985,0.0152236
0,3000,0.01494965
