"IndividualId","Time [min]","Organism|PeripheralVenousBlood|Raltegravir|Plasma (Peripheral Venous Blood) [µmol/l]"
0,3540,0.1581124
0,3555,0.1537645
0,3570,0.1496595
0,3585,0.1457745
0,3600,0.1420891
0,3615,1.294546
0,3630,3.431217
0,3645,4.067366
0,3660,3.735927
0,3675,3.169291
0,3690,2.642329
0,3705,2.213284
0,3720,1.875501
0,3735,1.60956
0,3750,1.397595
0,3765,1.225951
0,3780,1.084772
0,3795,0.9670272
0,3810,0.8676678
0,3825,0.7829967
0,3840,0.710251
0,3855,0.6473227
0,3870,0.5925666
0,3885,0.5446779
0,3900,0.5026045
0,3915,0.4654881
0,3930,0.4326208
0,3945,0.4034135
0,3960,0.3773727
0,3975,0.354082
0,3990,0.3331881
0,4005,0.3143901
0,4020,0.2974306
0,4035,0.2820882
0,4050,0.2681716
0,4065,0.2555155
0,4080,0.243976
0,4095,0.233428
0,4110,0.2237617
0,4125,0.2148813
0,4140,0.2067023
0,4155,0.1991504
0,4170,0.1921599
0,4185,0.1856728
0,4200,0.1796376
0,4215,0.1740087
0,4230,0.1687456
0,4245,0.1638121
0,4260,0.159176
0,4275,0.1548087
0,4290,0.1506845
0,4305,0.1467808
0,4320,0.1430769
0,4335,1.295502
0,4350,3.432133
0,4365,4.068266
0,4380,3.736813
0,4395,3.170166
0,4410,2.643193
0,4425,2.214137
0,4440,1.876341
0,4455,1.610386
0,4470,1.398408
0,4485,1.226751
0,4500,1.085557
0,4515,0.9677996
0,4530,0.8684268
0,4545,0.7837423
0,4560,0.7109836
0,4575,0.6480423
0,4590,0.5932735
0,4605,0.5453722
0,4620,0.5032865
0,4635,0.4661579
0,4650,0.4332787
0,4665,0.4040596
0,4680,0.3780072
0,4695,0.3547052
0,4710,0.3338003
0,4725,0.3149914
0,4740,0.2980211
0,4755,0.2826681
0,4770,0.2687412
0,4785,0.2560748
0,4800,0.2445254
0,4815,0.2339676
0,4830,0.2242917
0,4845,0.2154019
0,4860,0.2072136
0,4875,0.1996526
0,4890,0.1926532
0,4905,0.1861573
0,4920,0.1801136
0,4935,0.1744763
0,4950,0.1692049
0,4965,0.1642633
0,4980,0.1596192
0,4995,0.1552441
0,5010,0.1511123
0,5025,0.147201
0,5040,0.1434899
0,5055,1.295903
0,5070,3.432531
0,5085,4.068695
0,5100,3.73718
0,5115,3.17053
0,5130,2.643557
0,5145,2.214496
0,5160,1.876692
0,5175,1.610735
0,5190,1.398751
0,5205,1.227088
0,5220,1.08589
0,5235,0.9681277
0,5250,0.8687487
0,5265,0.7840581
0,5280,0.7112948
0,5295,0.6483505
0,5310,0.593578
0,5325,0.5456709
0,5340,0.5035796
0,5355,0.466446
0,5370,0.4335616
