"Time","Fraction dissolved","Fraction absorbed to mucosa","Fraction absorbed to portal vein","Fraction absorbed to venous blood","Fraction excrected to feces"
0,0,0,0,0,0
3,0.203557103872299,0.0036233167629689,0.0015753817905385,0.000504022394855259,1.9156690333778e-24
6,0.21180048584938,0.0123907597735524,0.00751753738504956,0.00424330807119,5.20911780486762e-21
9,0.21654486656189,0.0254748333245516,0.0173417060564448,0.011725369652377,4.65868120989865e-19
12,0.219875305891037,0.0419035479426384,0.030371104052056,0.0224610008783833,1.04442239508334e-17
15,0.222437635064125,0.0603667572140694,0.0455636859179582,0.0356233588960754,1.10809485434518e-16
18,0.224517792463303,0.0796106904745102,0.0618142088933711,0.0502035375150221,7.32872175963971e-16
21,0.226266875863075,0.0986126884818077,0.0781676698563623,0.0652552995768501,3.51366567169031e-15
24,0.227774828672409,0.116629749536514,0.0938980136537278,0.080015834568308,1.33401632906979e-14
27,0.229099288582802,0.133186489343643,0.108514770154574,0.0939386429047871,4.23932841142702e-14
30,0.230279609560966,0.1480343490839,0.12173614644407,0.106681831478298,1.17143260694973e-13
33,0.231343686580658,0.161098837852478,0.13344696052918,0.11807431201722,2.89334826713769e-13
36,0.232312068343163,0.172427326440811,0.143652895684003,0.128074352654393,6.51686061885204e-13
39,0.233200311660767,0.182143539190292,0.152438701034964,0.136729822822157,1.35895385656309e-12
42,0.234020486474037,0.190411701798439,0.159934223038121,0.144143515479304,2.65460700296649e-12
45,0.234782129526138,0.197411075234413,0.166289315499467,0.150446477046084,4.90308401518424e-12
48,0.235492914915085,0.203318580985069,0.17165716987373,0.155779038433877,8.62677724394745e-12
51,0.236159116029739,0.208298861980438,0.176183163279311,0.160278488260749,1.45477033197672e-11
54,0.236785903573036,0.212499588727951,0.179999154032758,0.164071843928116,2.36325490426958e-11
57,0.237377613782883,0.216049656271935,0.18322119297535,0.167272402717048,3.71398883869389e-11
60,0.237937897443771,0.219059199094772,0.185949128782888,0.169978568313356,5.6668236075863e-11
63,0.238469868898392,0.221620947122574,0.188267491383038,0.17227425874244,8.42043032522888e-11
66,0.23897622525692,0.22381229698658,0.190247028333324,0.174230091764371,1.22169996341626e-10
69,0.239459246397018,0.225697427988052,0.191946507416336,0.175904904033857,1.7346722669398e-10
72,0.239920988678932,0.227329239249229,0.193414426522478,0.177347393435333,2.41519720889372e-10
75,0.240363195538521,0.22875115275383,0.194690665256309,0.178597700492723,3.30311028529096e-10
78,0.24078743159771,0.229998826980591,0.195807947144555,0.179688780513917,4.44418474243591e-10
81,0.241195067763329,0.231101483106613,0.196793105823495,0.180647672427079,5.89042092880021e-10
84,0.241587340831757,0.232083037495613,0.197668098253752,0.181496492128486,7.70029151553331e-10
87,0.241965353488922,0.232963129878044,0.198450919924768,0.182253375500743,9.93893189971118e-10
