"Population","N","5<sup>th</sup> pctl","25<sup>th</sup> pctl","50<sup>th</sup> pctl","75<sup>th</sup> pctl","95<sup>th</sup> pctl","Mean","SD","Geo Mean","Geo SD"
"Larson 2013 8y-18y 400mg FCT meal",500,1.11753275280592,1.1370124956197,1.20520841058898,1.22803924153018,1.29810650156082,1.2043657336463,1.40574187436411,1.19127326536651,1.03651297047172
