"Population","N","5<sup>th</sup> pctl","25<sup>th</sup> pctl","50<sup>th</sup> pctl","75<sup>th</sup> pctl","95<sup>th</sup> pctl","Mean","SD","Geo Mean","Geo SD"
"Larson 2013 8y-18y 400mg FCT meal",500,4.42560517456964,5.1811610681819,5.86000440044186,6.2870861047842,7.14827993471843,6.18619354401099,9.08856091752181,5.78973941086995,1.15390325251203
