"Population","N","5<sup>th</sup> pctl","25<sup>th</sup> pctl","50<sup>th</sup> pctl","75<sup>th</sup> pctl","95<sup>th</sup> pctl","Mean","SD","Geo Mean","Geo SD"
"Larson 2013 8y-18y 400mg FCT meal",497,0.840884125875368,1.03448783151436,1.10098123677936,1.14593515695975,1.27777237905404,1.13459227502536,1.65065279778999,1.08296136376491,1.11634195952264
